post_id,username,is_verified,text,like_count,reply_count,repost_count,quote_count,reshare_count,is_reply,permalink,taken_at,timestamp,search_keyword,post_date,taken_at_tpe,is_zh_tw,is_commercial,post_category
3872244954169904084_63284355415,stitch85211,False,"沒有買快速通關，上海迪士尼樂園玩到極致🔥

從早上8點一路玩到晚上11:30（購物到清場🤣）
真的直接燃燒體力

🎢 成功拿下：
巴斯光年星際營救（玩不懂 但只排5分鐘）
Tron急速光輪（超刺激好玩的摩托車型雲霄飛車）90分鐘
熱力追蹤（網上大推的動物方城市）120分鐘等到枯萎
加勒比海盜（超強特效大推👍）45分鐘
雷鳴山漂流（以為只是漂漂河 結果隱藏刺激片段 超驚豔）55分鐘
七個小矮人礦山車（在東京玩過 絕佳好評）70分鐘
抱抱龍沖天賽車（刺激版海盜船）30分鐘
噴氣背包飛行器（壓設施關閉前硬要多玩一個項目 結果不知道按鈕可以飛高高🫠）

這次0課金在快速通關上
直接電力耗盡🪫
但是上迪真的太貴了 快通貴 食物貴（烤雞腿450！？）
紀念品也貴貴😭🥹
建議要來的人帶滿食物❗️❗️❗️

#上海迪士尼 #上海迪士尼十週年 #達菲好朋友 #disneyresort",21,4,0,0,5,False,https://www.threads.net/@stitch85211/post/DW8-kUQmIvU,1775827591,2026-04-10 13:26:31+00:00,快速通關,2026-04-10,2026-04-10 21:26:31,True,False,主題樂園快速通關
3871980411539420770_63249758819,chmeat03,False,要被可愛死ㄌㅠㅠ,157,13,3,0,64,False,https://www.threads.net/@chmeat03/post/DW8CatvE_Zi,1775796055,2026-04-10 04:40:55+00:00,快速通關,2026-04-10,2026-04-10 12:40:55,True,False,其他
3871487736243383579_75992588364,jerry.f601203,False,我老同學開的（離題了）🤣,2,2,0,0,0,True,https://www.threads.net/@jerry.f601203/post/DW6SZWHEW0b,1775737324,2026-04-09 12:22:04+00:00,快速通關,2026-04-09,2026-04-09 20:22:04,True,False,其他
3872119607193091642_63407264259,_rene1029_,False,"日本留學生-闖關紀錄
①在留卡💳
機場下飛機後就到過海關那邊
拿出準備好的一疊資料，跟工作人員說是留學生，他就會直接給你快速通關帶到前面去，先壓完指紋後，就可以到專屬窗口辦理，但還是要稍稍排隊一下
然後換到你的時候，就把準備好的資料交給海關
等到在留卡印製好後會跟你一起確認在留卡上面你的資訊是否都正確。（基本上都沒問題）
②住民登入、國民健保、國民年金💰
辦理這三樣花費了7小時的時間，瘋狂等待
住民登入要在入境14天內完成，沒完成會被罰錢
一進去區役所內先填寫完一個表格後，工作人員會幫你抽號碼牌，然後等待叫號，叫到號後一樣會確認資訊，確認你是否一人居住等等，會把你的在留卡收走拿去把你的住址印製在背面。
印完地址後拿到在留卡才可以去樓上申請健保、年金（我等在留卡印地址等了2個多小時😵‍💫）
健保的部分一樣是要填寫申請書，但年金就沒有填寫
會跟你拿在留卡還有學生證，他們會需要影印，都確認好後，就會提供資格確認書（就是日本健保卡的概念），會給你一張薄薄的紙跟一個裝它的套子
國民年金要滿20以上才需要處理，學生身分可以減免不用收費用。
這些都是我來日本前很緊張的部分還好都順利完成了",28,2,0,0,8,False,https://www.threads.net/@_rene1029_/post/DW8iERykb46,1775812649,2026-04-10 09:17:29+00:00,快速通關,2026-04-10,2026-04-10 17:17:29,True,False,其他
3871926314538839743_75715541709,ansspa.co.kr,False,"第一次去峴港先記好

1 凌晨到機場沒那麼可怕
Grab 通常叫得到
換錢的地方有時也還有開

2 住宿福利要自己問
峴港是 220V 幾乎不用轉接頭
雨衣 雨傘 泳池 溫水池都先問

3 回程機場提早 3 小時到
快速通關很有感
最後一天排太久真的會直接累爆

4 機場物價先有心理準備
一個漢堡套餐可能就要 2 萬韓元左右
5 個人很容易破 10 萬韓元
先買好法國麵包最省
水和液體不能帶上機

5 換錢別隨便換
通常美金比較划算
先換越盾不太推薦

6 法國麵包初體驗先吃蛋口味
芒果大概抓 1 公斤 3 萬越盾
榴槤一定要在住宿外面吃
不然可能留下罰款

7 每天的旅遊疲勞交給 ANS SPA
CP 值高 力道夠 老師傅多
送的椰子咖啡 芒果冰沙也好喝

8 韓市場不要留到最後一天
一趕起來 殺價 驗貨 看尺寸都會亂掉
最後不是買貴就是買錯

#峴港旅行 #峴港旅遊攻略 #韓市場 #峴港按摩 #ANSSPA",3,1,0,0,5,False,https://www.threads.net/@ansspa.co.kr/post/DW72Hf-ky6_,1775789606,2026-04-10 02:53:26+00:00,快速通關,2026-04-10,2026-04-10 10:53:26,True,False,越南簽證/快速通關
3872049784337847190_77043000509,markchen_0917,False,"-
LA環球影城🇺🇸

還好買了快速通關
可以拍照 吃午餐
還可以玩到8項設施

但樂園行程真的不太適合我
從頭暈到尾🤢🤮
那個立體影像+晃動我真的扛不住😵‍💫

#環球影城 #universalstudioshollywood",32,0,0,0,0,False,https://www.threads.net/@markchen_0917/post/DW8SMOMFdOW,1775804325,2026-04-10 06:58:45+00:00,快速通關,2026-04-10,2026-04-10 14:58:45,True,False,主題樂園快速通關
3872763387810441578_63276635401,j_b_1_0_1_4,False,"雖然去了兩次
但每次還是想玩的都沒玩到😭
有人有加州迪士尼一日雙園沒買快速通關最佳攻略嗎 ？",0,3,0,0,0,False,https://www.threads.net/@j_b_1_0_1_4/post/DW-0chNlGlq,1775889393,2026-04-11 06:36:33+00:00,快速通關,2026-04-11,2026-04-11 14:36:33,True,False,主題樂園快速通關
3872994519730306886_63477048317,hlokkkting,False,"放2張5月2號嘅環球影城Fast Pass 4 - Flying Dinosaur & Jurassic Park
鷹馬飛行 12:40-13:10 x1
鷹馬飛行 15:20-15:50 x1
因為四個人去淨係搶到兩張￼￼ 所以放 有意PM🙏🏻🙌🏻",1,1,2,1,3,False,https://www.threads.net/@hlokkkting/post/DW_o_7ljz9G,1775916946,2026-04-11 14:15:46+00:00,快速通關,2026-04-11,2026-04-11 22:15:46,True,False,其他
3869229854890201885_63105494184,daughtttttry,False,"我有4/16的入園票2張+快速通關
如果妳剛好是這天要去可以考慮一下🥲（原價8800，賣4500求回血）",2,1,0,0,0,True,https://www.threads.net/@daughtttttry/post/DWyRA2PERMd,1775468163,2026-04-06 09:36:03+00:00,快速通關,2026-04-06,2026-04-06 17:36:03,True,False,其他
3873000815406022647_64298068387,leeyl_20,False,放環球影城fast pass￼‼️,1,0,0,0,0,False,https://www.threads.net/@leeyl_20/post/DW_qbi5Ev_3,1775917697,2026-04-11 14:28:17+00:00,快速通關,2026-04-11,2026-04-11 22:28:17,True,False,其他
3872986785777892523_63479399931,magiciniii,False,我快笑死 那我是可以快速通關日本還是韓國,0,5,0,0,0,False,https://www.threads.net/@magiciniii/post/DW_nPYyEryr,1775916024,2026-04-11 14:00:24+00:00,快速通關,2026-04-11,2026-04-11 22:00:24,True,False,其他
3872903078064780393_63124421474,hafhtaiwan,True,"去韓國的人先看！！！
台灣人現在可以在「入境前」辦韓國自動通關了 🇹🇼🇰🇷
再也不用大排長龍，快速入境把時間省下來
⠀⠀
申辦位置
🛃 仁川機場第 1 航廈 入境櫃檯
🛃 仁川機場第 2 航廈 入境櫃檯
只需要 2 分鐘就能辦好！馬上就能入境韓國✨
⠀⠀
（建議於現場詢問工作人員確認指定櫃檯的所在處）",570,28,69,3,912,False,https://www.threads.net/@hafhtaiwan/post/DW_UNR5kXRp,1775906046,2026-04-11 11:14:06+00:00,快速通關,2026-04-11,2026-04-11 19:14:06,True,False,其他
3872649919580977142_67745724716,peilun0610,False,"我陪阿嬤去榮總抽血好幾次了

原來高齡友善是85歲以上
我阿嬤92歲，直接快速通關😆

少排隊真的差很多❤️

#高齡友善 #陪診日常 #榮總",17,1,1,0,1,False,https://www.threads.net/@peilun0610/post/DW-apVsEbf2,1775875870,2026-04-11 02:51:10+00:00,快速通關,2026-04-11,2026-04-11 10:51:10,True,False,其他
3873743081148846858_74446069340,ona__my,False,"決定對自己好一點就決定一個人去遊樂園
整天都超開心！完全不會有孤獨感
不花錢買快速通關
只排Single Ride一天玩了9個設施
想休息就休 想發呆就發
唯一缺點可能就是沒有獨照🫣（不想麻煩別人",102,14,0,0,3,False,https://www.threads.net/@ona__my/post/DXCTM7vARMK,1776006182,2026-04-12 15:03:02+00:00,快速通關,2026-04-12,2026-04-12 23:03:02,True,False,其他
3873451619753653372_63243407050,lamjoleen,False,"《出》大阪環球影城 5/7的🎟️ Premium26門票

買錯日期🥲
一張原價$9590台幣  共4張
現出一張$7500台幣❗️

➡️ 「環球影城Premium 26」（或稱Express Pass Premium 26）是日本環球影城（USJ）推出的最高等級快速通關券，保證包含《超級任天堂世界》、《哈利波特》及《小小兵》等熱門園區的入場資格，並能暢玩包含瑪利歐賽車、哈利波特禁忌之旅、飛天翼龍（依版本）在內高達26項熱門設施，適合想要一天內瘋狂玩遍所有設施、不用排隊的尊榮遊客。」

❌不是詐騙
💛超愛環球影城，如果有需要我還可以給您們攻略！
希望可以出得掉💦謝謝💖",6,1,0,0,0,False,https://www.threads.net/@lamjoleen/post/DXBQ7nKE_R8,1775971437,2026-04-12 05:23:57+00:00,快速通關,2026-04-12,2026-04-12 13:23:57,True,False,主題樂園快速通關
3873520501985571819_63097465309,shai.dow,False,人行道變成他們的快速通關道嗎😂,8,3,0,0,0,False,https://www.threads.net/@shai.dow/post/DXBgl-vCvPr,1775979753,2026-04-12 07:42:33+00:00,快速通關,2026-04-12,2026-04-12 15:42:33,True,False,其他
3873727532512881380_64286275423,q91930,False,"美國行第一天
第一次看到四種天空
-
題外話
在台灣護照的晶片在快速通關就卡卡
到西雅圖轉機也一樣==
還好地勤們都好友善😭
當下還以為會被遣返 我真的不想要那麼快就坐兩趟飛機",17,1,0,0,0,False,https://www.threads.net/@q91930/post/DXCPqq8FKrk,1776004328,2026-04-12 14:32:08+00:00,快速通關,2026-04-12,2026-04-12 22:32:08,True,False,其他
3873469037037132453_63287224220,findingnemo.tw,False,"濟州島現在也可以在入境的地方辦理ses快速通關了
就在護照查驗之前的這個小櫃檯
兩次實測都是早上6點過後開始有人員辦理
但是只有一個人所以速度不快
請大家要有耐心等候
辦好之後就可以走右手標的自動通關機器囉
之後到韓國也不用填寫線上的電子入境申請
真的很方便喔

最後也再提醒一下，過了護照查驗之後還會檢查隨身包包是否有帶蔬果肉類等相關產品，所以記得要全部吃光光喔",4,0,0,0,10,False,https://www.threads.net/@findingnemo.tw/post/DXBU5EREpql,1775973514,2026-04-12 05:58:34+00:00,快速通關,2026-04-12,2026-04-12 13:58:34,True,False,其他
3872813298803167194_63086733112,ryanbb.1,False,"真的好想去韓國的楓之谷村！！！
聽說脆可以徵旅伴
真的有人願意帶我去韓國一趟嗎",13,26,0,0,9,False,https://www.threads.net/@ryanbb.1/post/DW-_y0ckk_a,1775895343,2026-04-11 08:15:43+00:00,快速通關,2026-04-11,2026-04-11 16:15:43,True,False,其他
3873738059695663383_67121239546,peggy_001,False,"今日晚上下班到來～我跟寶貝sawa坐火車到來了！
哈哈😄
#sawa表現真好～好奇到處看很多人～
#車票果然是對的！快速通關的概念哈哈😄
#初次夢到媽祖娘娘來找我，並夢到娘傘～今日來一趟～
再找一日跟家人來～
#115/04/12",13,3,0,0,0,False,https://www.threads.net/@peggy_001/post/DXCSD3JEikX,1776005583,2026-04-12 14:53:03+00:00,快速通關,2026-04-12,2026-04-12 22:53:03,True,False,其他
3874166797221558274_64230493346,lovemao_mao,False,"請問如果票價等級是C
快速通關要買幾項
如果要買快速通關 還需要找地陪嗎",5,7,0,0,8,False,https://www.threads.net/@lovemao_mao/post/DXDzi0FAPgC,1776056693,2026-04-13 05:04:53+00:00,快速通關,2026-04-13,2026-04-13 13:04:53,True,False,其他
3874234057718604225_69397627475,mosqui_toooooo,False,"一個人去大阪環球還需要快速通關嗎
（第二次出國就是獨旅 真的好緊張）",8,7,0,0,0,False,https://www.threads.net/@mosqui_toooooo/post/DXEC1lTCaHB,1776064711,2026-04-13 07:18:31+00:00,快速通關,2026-04-13,2026-04-13 15:18:31,True,False,其他
3874508519484138159_65079693290,howlen69,False,請問有沒有人跟我買一樣最頂的快速通關不限制場次時間premium ，想問一些細節,0,0,0,0,0,False,https://www.threads.net/@howlen69/post/DXFBPhvE6Kv,1776097429,2026-04-13 16:23:49+00:00,快速通關,2026-04-13,2026-04-14 00:23:49,True,False,其他
3874467925155874811_64230493346,lovemao_mao,False,"這邊是想玩的
請問快速通關有推薦怎麼買嗎
好像沒有剛好的組合",1,8,0,0,1,False,https://www.threads.net/@lovemao_mao/post/DXE4AzUj4f7,1776092590,2026-04-13 15:03:10+00:00,快速通關,2026-04-13,2026-04-13 23:03:10,True,False,其他
3874498286992707233_63260561105,ander_luke_0913,False,韓國快速通關SES 是走韓國人通道嗎？,3,2,0,0,0,False,https://www.threads.net/@ander_luke_0913/post/DXE-6n_D06h,1776096209,2026-04-13 16:03:29+00:00,快速通關,2026-04-13,2026-04-14 00:03:29,True,False,其他
3874215058402889521_68991996347,lin_yong_wei,False,"不想做功課、研究路線的話，建議直接花錢找地陪

我是自己在Facebook 社團潛水做功課兩個月左右，然後自己去日本官網買快通，自己規劃路線算時間",0,1,0,0,0,True,https://www.threads.net/@lin_yong_wei/post/DXD-hGzks8x,1776062446,2026-04-13 06:40:46+00:00,快速通關,2026-04-13,2026-04-13 14:40:46,True,False,其他
3875131997631237642_63464884962,do614,False,"第一次來大阪環球影城就很幸運⋆˚꩜｡
除了快速通關的設施以外其他設施也都排超級快‼️
幾乎把想玩的全都玩到了
還獲得超級無敵好天氣🌞
看到什麼都好想拍照🤳🏼

就算任天堂審核方真的超級無敵難搞我也還是愛🐭任天堂了！！

今日心情：無比開心🥳🌟

#usf #universal #osaka #japantravelphoto",16,0,0,0,0,False,https://www.threads.net/@do614/post/DXHPAVAj04K,1776171754,2026-04-14 13:02:34+00:00,快速通關,2026-04-14,2026-04-14 21:02:34,True,False,主題樂園快速通關
3875012975237348348_63261598609,tylinnetravel,False,"台灣的護照真的非常好用
到義大利可以直接走快速通關
雖然牆上的標示沒有標出來
我們也是工作人員告知才知道
直接省下至少1小時以上的排隊時間",29,3,0,0,61,False,https://www.threads.net/@tylinnetravel/post/DXGz8UxDTv8,1776157649,2026-04-14 09:07:29+00:00,快速通關,2026-04-14,2026-04-14 17:07:29,True,False,其他
3875297599348147694_63235990640,peijun_915,False,"大阪最開心的一天🥰
玩了好多好多設施 也花了好多好多錢🤣
（快速通關買起來(ง •̀_•́)ง）
沒事不要玩雲霄飛車 眼淚直接用噴的往後飛耶 會怕但又覺得好好玩😆

第三張的香菇忘記叫什麼名字 但她超級可愛很小一隻😍

任天堂園區內裡面超級多皮克敏⋯有興趣的一定要去尋找皮皮❤️",14,1,0,0,0,False,https://www.threads.net/@peijun_915/post/DXH0qJoEgXu,1776191495,2026-04-14 18:31:35+00:00,快速通關,2026-04-14,2026-04-15 02:31:35,True,False,主題樂園快速通關
3874831222102398964_63418698177,yehyeh.ni,True,"曼谷siam square 的超長滑水道

需要標記鼻通官方帳號至少2個
即可免費排隊玩一次

🎫 可快速通關：買鼻通商品！",200,8,3,1,215,False,https://www.threads.net/@yehyeh.ni/post/DXGKnd-AZf0,1776135992,2026-04-14 03:06:32+00:00,快速通關,2026-04-14,2026-04-14 11:06:32,True,False,泰國快速通關
3875075973859729253_63150477513,taisounds,False,"去日本餐廳不想排隊？
花錢買「快速通關」省時間
年輕人成最大客群
一半非高收入人士",2,1,0,0,0,False,https://www.threads.net/@taisounds/post/DXHCREzj19l,1776165075,2026-04-14 11:11:15+00:00,快速通關,2026-04-14,2026-04-14 19:11:15,True,False,其他
3875180927585055769_63283693636,jin_slink,False,"上週參加了SYNCHRONICITY’26
這是在澀谷舉辦的音樂祭
場地是由Live house組成的14 個舞台
想趁記憶猶新的時候先紀錄一下參加者體驗
順便給明年參加的人一個參考
先說 我非常推薦！🤲🏻
如果你喜歡瞪鞋、數學搖滾、City-Pop、Soul的話 這個音樂祭很適合你 
他們有開放海外購票，而且APP體驗十分友善
APP可以標記自己喜歡的artist，另一個頁面顯示出你的跑(ㄓㄨㄤˋ）團時間表（圖4、5）
“並且” 當天時間快到時，還會通知你📢（圖6）
揪甘心欸餒~~~",225,27,16,0,52,False,https://www.threads.net/@jin_slink/post/DXHaIWlE3QZ,1776177586,2026-04-14 14:39:46+00:00,快速通關,2026-04-14,2026-04-14 22:39:46,True,False,其他
3875118555473742604_63430991511,annieyouwant,False,"#環球vip3解鎖 
孩子的第一次玩環球🌍
謝謝老公安排8hr VIP行程
領隊大叔完全滿足我們玩樂之心
十幾個超夯遊戲+4個卡通人物拍照景點
他心裡一定想：ㄎㄅ😑怎那麼多遊戲要衝 牙敗～
我們完全不用排隊（比快速通關還要通）直接玩
還有中餐+晚餐+休息室，真的太值得了

#日本環球影城 #環球vip #親子出國 #大阪",2,0,0,0,0,False,https://www.threads.net/@annieyouwant/post/DXHL8uBiYsM,1776170151,2026-04-14 12:35:51+00:00,快速通關,2026-04-14,2026-04-14 20:35:51,True,False,主題樂園快速通關
3875160995790799027_75287045356,trip_food_tw,False,"2026/04/14 B票 開園時間9:00-19:00
從JR 新今宮站到西九條站
轉夢咲線到環球城站下車
在門口拍照
9:20入園 
入園後再門口爆米花攤換了星星爆米花桶
依序玩了看了 
太空幻想列車
Kuromi現場表演
跟小小兵拍照
小小兵瘋狂乘車遊
侏羅紀公園乘船遊
12:30水世界
13:00 有預約JCB貴賓室 
飛天翼龍
14:00 遊行
好萊塢美夢乘車遊
跟菲力貓拍照
瑪利歐賽車～庫巴的挑戰書
咚奇剛的瘋狂列車
跟奇諾比奧拍照
（耀西都不跟我拍照、碧姬公主排隊結束）
沒有買快速通關",16,5,0,0,13,False,https://www.threads.net/@trip_food_tw/post/DXHVmTpj0Cz,1776175210,2026-04-14 14:00:10+00:00,快速通關,2026-04-14,2026-04-14 22:00:10,True,False,其他
3874915524300228274_63153670966,mileshuang1122,True,"影片以韓國仁川機場為例，先講結論：
🔸今年開始，如果你是在韓國時間早上7點至晚上10點抵達仁川第一航廈，會有人在入境處引導你直接辦好SES。
🔸第二航廈時間些許不同：
• A區：24 小時
• F 區：05:00 – 22:00
以上時間可以直接入境時辦理～

-

我是2025年辦的，也就是在影片介紹的地方，可辦理時間為早上7點至晚上6點，如果回程提早到機場還有時間的話，可以先去辦好，下次凌晨抵達韓國也能好蒿爽爽，不用排！

🔺 SeS (Smart Entry Service) 是韓國政府為非韓國籍旅客提供的免費「自動出入境審查系統」。旅客完成指紋與人臉註冊後，即可享用 10-15 秒快速通關服務，免去漫長的人工排隊，且不需要再填寫紙本入境卡，反正就是快，不用排隊就是爽。",130,3,14,1,286,False,https://www.threads.net/@mileshuang1122/post/DXGdyOgj8ay,1776145950,2026-04-14 05:52:30+00:00,快速通關,2026-04-14,2026-04-14 13:52:30,True,False,其他
3875494359114666635_64230493346,lovemao_mao,False,"有人有在klook買快速通關嗎
想要退掉 重新買另外一個
結果客服不給退
有人有成功退的嗎",0,0,0,0,0,False,https://www.threads.net/@lovemao_mao/post/DXIhZYcD1KL,1776214950,2026-04-15 01:02:30+00:00,快速通關,2026-04-15,2026-04-15 09:02:30,True,False,其他
3875668992744579512_63333184324,marukou_u,False,"絕對不會在意提前買了快速通關
結果雨太大設施都關閉
畢竟不是每個人都能get同款環球雨衣🙂",3,0,0,0,0,False,https://www.threads.net/@marukou_u/post/DXJJGoriWG4,1776235768,2026-04-15 06:49:28+00:00,快速通關,2026-04-15,2026-04-15 14:49:28,True,False,其他
3875274777402008571_63383635652,bluegtv,False,累積日航JGC 資格,9,1,0,0,0,True,https://www.threads.net/@bluegtv/post/DXHveDCE-P7,1776188774,2026-04-14 17:46:14+00:00,快速通關,2026-04-14,2026-04-15 01:46:14,True,False,其他
3875600072880816093_63121319767,joeycheung_1102,False,"想問出境也需要再登記EES嗎？

看到網上有人說出境也是要排好幾個小時.. 我之後會在哥本哈根經芬蘭轉機飛香港，想問要在哥本哈根辦理出境EES還是芬蘭啊，我轉機時間很短，怕來不及TT",0,1,0,0,0,True,https://www.threads.net/@joeycheung_1102/post/DXI5buDif_d,1776227553,2026-04-15 04:32:33+00:00,快速通關,2026-04-15,2026-04-15 12:32:33,True,False,其他
3875522618212972264_77350996391,globaltraveltv1,False,"星盟貴賓室暢遊：長榮金卡兩年不用保級
HKD:3200一位
27座星盟休息室快速進 躺在平地上，轉機吃滷肉飯喝奶茶，爽到想去！ 出發出行秒通關：專屬報到+優先旅行/取行李再也不用在機場排隊消費時間，社會恐懼+趕飛機星人救星！ 任行李性裝：額外1件行李+重量升級出國購物買滿行李箱，再也不用算重量了！ 達到多拿25%換免費機票、升商務艙，越飛越省越划算！ 全球通用：27座星盟航空司金卡待遇全涵蓋商務出差、度假旅行，走到哪裡都是VIP待遇！",4,4,0,0,2,False,https://www.threads.net/@globaltraveltv1/post/DXIn0mxk3bo,1776218319,2026-04-15 01:58:39+00:00,快速通關,2026-04-15,2026-04-15 09:58:39,True,False,其他
